"T0_Act1","T0_Act12","T0_Act13","T0_Act14","T0_Act19","T0_Act2","T0_Act3","T0_Act4","T0_Act5","T0_Act6","T0_Act7","T0_Act9","T1_Act1","T1_Act12","T1_Act13","T1_Act14","T1_Act19","T1_Act2","T1_Act3","T1_Act4","T1_Act5","T1_Act6","T1_Act7","T1_Act9","T2_Act1","T2_Act12","T2_Act13","T2_Act14","T2_Act19","T2_Act2","T2_Act3","T2_Act4","T2_Act5","T2_Act6","T2_Act7","T2_Act9","T3_Act1","T3_Act12","T3_Act13","T3_Act14","T3_Act19","T3_Act2","T3_Act3","T3_Act4","T3_Act5","T3_Act6","T3_Act7","T3_Act9","T4_Act1","T4_Act12","T4_Act13","T4_Act14","T4_Act19","T4_Act2","T4_Act3","T4_Act4","T4_Act5","T4_Act6","T4_Act7","T4_Act9","T5_Act1","T5_Act12","T5_Act13","T5_Act14","T5_Act19","T5_Act2","T5_Act3","T5_Act4","T5_Act5","T5_Act6","T5_Act7","T5_Act9","T6_Act1","T6_Act12","T6_Act13","T6_Act14","T6_Act19","T6_Act2","T6_Act3","T6_Act4","T6_Act5","T6_Act6","T6_Act7","T6_Act9","T7_Act1","T7_Act12","T7_Act13","T7_Act14","T7_Act19","T7_Act2","T7_Act3","T7_Act4","T7_Act5","T7_Act6","T7_Act7","T7_Act9","T8_Act1","T8_Act12","T8_Act13","T8_Act14","T8_Act19","T8_Act2","T8_Act3","T8_Act4","T8_Act5","T8_Act6","T8_Act7","T8_Act9","T9_Act1","T9_Act12","T9_Act13","T9_Act14","T9_Act19","T9_Act2","T9_Act3","T9_Act4","T9_Act5","T9_Act6","T9_Act7","T9_Act9","id","final_result"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BBB_2013J_600211",0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,1.0,0.0,0.0,6.0,11.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BBB_2013J_600263",0
94.0,0.0,0.0,0.0,0.0,1.0,4.0,47.0,0.0,2.0,6.0,0.0,145.0,0.0,0.0,2.0,0.0,0.0,1.0,63.0,0.0,1.0,2.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,2.0,94.0,17.0,0.0,1.0,0.0,52.0,0.0,0.0,0.0,0.0,2.0,2.0,36.0,28.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,2.0,139.0,74.0,0.0,1.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,1.0,188.0,13.0,0.0,0.0,1.0,118.0,0.0,0.0,0.0,0.0,23.0,3.0,66.0,17.0,1.0,3.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,9.0,23.0,18.0,3.0,3.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,11.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,"BBB_2013J_600279",1
0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,6.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,3.0,13.0,0.0,1.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,5.0,28.0,12.0,0.0,2.0,0.0,17.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,15.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,6.0,6.0,14.0,0.0,4.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,4.0,7.0,10.0,13.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,12.0,1.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,0.0,1.0,0.0,0.0,"BBB_2013J_600370",1
2.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,1.0,3.0,0.0,24.0,0.0,0.0,1.0,0.0,1.0,17.0,41.0,2.0,6.0,6.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,9.0,36.0,26.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BBB_2013J_600470",0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BBB_2013J_600476",0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,2.0,4.0,20.0,0.0,2.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,27.0,4.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,15.0,0.0,1.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,22.0,1.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,6.0,0.0,16.0,12.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,12.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,"BBB_2013J_600490",1
21.0,0.0,0.0,2.0,0.0,1.0,16.0,36.0,0.0,10.0,9.0,0.0,293.0,0.0,0.0,2.0,0.0,3.0,27.0,222.0,35.0,12.0,35.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,11.0,101.0,4.0,3.0,15.0,0.0,334.0,0.0,0.0,0.0,0.0,0.0,20.0,128.0,22.0,23.0,19.0,0.0,378.0,0.0,0.0,0.0,0.0,0.0,37.0,231.0,66.0,21.0,31.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,8.0,122.0,6.0,12.0,14.0,0.0,145.0,0.0,0.0,0.0,0.0,23.0,28.0,131.0,27.0,27.0,32.0,0.0,112.0,0.0,0.0,0.0,0.0,1.0,16.0,88.0,33.0,7.0,15.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,17.0,71.0,0.0,16.0,11.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,"BBB_2013J_600684",1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,1.0,12.0,18.0,0.0,7.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,18.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,21.0,12.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,26.0,12.0,17.0,7.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,18.0,35.0,12.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,26.0,12.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,0.0,18.0,0.0,0.0,"BBB_2013J_600740",1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BBB_2013J_600749",0
37.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,4.0,15.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BBB_2013J_600770",0
67.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,0.0,2.0,1.0,0.0,69.0,0.0,0.0,1.0,0.0,3.0,35.0,52.0,0.0,13.0,13.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,2.0,33.0,19.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"BBB_2013J_600771",1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BBB_2013J_600845",0
53.0,0.0,0.0,0.0,0.0,9.0,32.0,81.0,0.0,25.0,21.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,16.0,83.0,0.0,15.0,17.0,0.0,187.0,0.0,0.0,1.0,0.0,0.0,3.0,82.0,21.0,5.0,11.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,20.0,0.0,9.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,17.0,1.0,7.0,0.0,31.0,0.0,0.0,0.0,0.0,4.0,1.0,35.0,7.0,2.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,37.0,0.0,27.0,18.0,1.0,5.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,12.0,32.0,16.0,11.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,21.0,0.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BBB_2013J_600856",1
9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,1.0,10.0,47.0,0.0,4.0,9.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,19.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,19.0,0.0,5.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,12.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,"BBB_2013J_600966",1
0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BBB_2013J_600967",0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,113.0,0.0,0.0,0.0,0.0,1.0,19.0,12.0,0.0,11.0,9.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BBB_2013J_600999",0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,0.0,2.0,3.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,4.0,45.0,15.0,3.0,2.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,18.0,0.0,1.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,2.0,38.0,0.0,1.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,12.0,22.0,60.0,33.0,8.0,2.0,0.0,60.0,0.0,0.0,0.0,1.0,45.0,36.0,69.0,31.0,5.0,9.0,0.0,33.0,0.0,0.0,0.0,0.0,31.0,23.0,71.0,19.0,18.0,3.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,20.0,34.0,0.0,19.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,"BBB_2013J_601243",1
42.0,0.0,0.0,1.0,0.0,1.0,10.0,3.0,0.0,6.0,4.0,0.0,389.0,0.0,0.0,1.0,0.0,0.0,28.0,33.0,0.0,8.0,12.0,1.0,91.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,12.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,26.0,0.0,0.0,1.0,0.0,0.0,2.0,10.0,12.0,0.0,5.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,15.0,0.0,6.0,12.0,0.0,2.0,0.0,43.0,0.0,0.0,0.0,0.0,1.0,8.0,16.0,12.0,2.0,7.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0,2.0,4.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"BBB_2013J_601251",1
1.0,0.0,0.0,0.0,0.0,1.0,5.0,10.0,1.0,5.0,1.0,0.0,98.0,0.0,0.0,0.0,0.0,9.0,19.0,36.0,0.0,14.0,10.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,7.0,31.0,31.0,4.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,25.0,2.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,15.0,19.0,3.0,4.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,7.0,2.0,20.0,20.0,2.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,23.0,25.0,17.0,7.0,9.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,1.0,0.0,"BBB_2013J_601269",1
0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,12.0,1.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,16.0,0.0,12.0,12.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,2.0,19.0,15.0,12.0,1.0,2.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,17.0,6.0,0.0,10.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"BBB_2013J_601346",1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,17.0,31.0,2.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,21.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,23.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BBB_2013J_601455",1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,2.0,42.0,14.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,15.0,1.0,0.0,0.0,51.0,0.0,0.0,1.0,0.0,0.0,2.0,31.0,22.0,1.0,1.0,0.0,72.0,0.0,0.0,0.0,0.0,12.0,2.0,45.0,13.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,12.0,0.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,1.0,15.0,32.0,0.0,10.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,30.0,54.0,0.0,26.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,"BBB_2013J_601497",1
5.0,0.0,0.0,0.0,0.0,2.0,5.0,8.0,0.0,6.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,2.0,5.0,31.0,0.0,4.0,2.0,0.0,170.0,0.0,0.0,1.0,0.0,0.0,8.0,46.0,30.0,3.0,2.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,19.0,1.0,0.0,0.0,245.0,0.0,0.0,1.0,0.0,2.0,5.0,59.0,18.0,5.0,2.0,0.0,118.0,0.0,0.0,2.0,0.0,5.0,8.0,54.0,13.0,0.0,5.0,1.0,125.0,0.0,0.0,0.0,0.0,10.0,14.0,64.0,25.0,3.0,2.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,2.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,2.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,"BBB_2013J_601499",1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.0,0.0,0.0,9.0,0.0,15.0,126.0,214.0,6.0,62.0,46.0,3.0,388.0,0.0,0.0,4.0,0.0,0.0,18.0,115.0,31.0,8.0,18.0,0.0,449.0,0.0,0.0,1.0,0.0,5.0,1.0,72.0,21.0,1.0,1.0,0.0,365.0,0.0,0.0,2.0,0.0,5.0,8.0,80.0,18.0,3.0,14.0,1.0,347.0,0.0,0.0,0.0,0.0,22.0,16.0,95.0,2.0,6.0,4.0,0.0,472.0,0.0,0.0,0.0,0.0,4.0,10.0,84.0,57.0,1.0,11.0,0.0,242.0,0.0,0.0,0.0,0.0,0.0,7.0,37.0,4.0,0.0,3.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,13.0,32.0,0.0,17.0,2.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,2.0,0.0,"BBB_2013J_601504",1
8.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,0.0,6.0,1.0,0.0,69.0,0.0,0.0,0.0,0.0,2.0,14.0,15.0,0.0,5.0,1.0,0.0,62.0,0.0,0.0,1.0,0.0,0.0,7.0,19.0,21.0,4.0,1.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,1.0,6.0,18.0,47.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,"BBB_2013J_601505",0
